prompt_id,job_type,status,start_utc,end_utc,exec_seconds,model,loras,width,height,megapixels,steps,reference_image,edit,model_swap,cached_nodes,cache_replay,output_file,in_book
01af657e-f8ad-4555-9ce6-f3b350f93adf,klein,success,2026-09-25T13:19:31.269+00:00,2026-09-25T13:19:44.272+00:00,13.0,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00061_.png,True
a470fa53-76d8-4415-a27c-0f0945aaca58,klein_ref,success,2026-09-25T13:20:01.706+00:00,2026-09-25T13:20:18.131+00:00,16.43,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00341_.png,True
6d19a0be-252b-4e04-9449-0f7303b520e1,klein,success,2026-09-25T13:20:35.621+00:00,2026-09-25T13:20:43.982+00:00,8.36,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00062_.png,False
2e720320-d9da-4ff3-92a3-234581d68511,klein,success,2026-09-25T13:20:58.958+00:00,2026-09-25T13:21:07.486+00:00,8.53,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00063_.png,True
42a74a3e-a6b1-44ee-999e-61cf6a3569ed,klein,success,2026-09-25T13:21:57.782+00:00,2026-09-25T13:22:06.336+00:00,8.55,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00064_.png,False
13e0fd1d-c1ad-4438-8b77-c2c1a2ca40d8,klein,success,2026-09-25T13:22:25.453+00:00,2026-09-25T13:22:33.927+00:00,8.47,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00065_.png,False
5c533349-4404-4fa0-b5af-b0914f5c1107,klein,success,2026-09-25T13:22:46.752+00:00,2026-09-25T13:22:55.608+00:00,8.86,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00066_.png,False
ea2fe336-e524-41bc-a324-18a2dc3d2a96,qwen_edit,success,2026-09-25T13:23:07.416+00:00,2026-09-25T13:24:04.485+00:00,57.07,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00111_.png,False
d384be60-06b9-4f27-8477-845372743b0e,qwen_edit,success,2026-09-25T13:24:17.613+00:00,2026-09-25T13:24:56.131+00:00,38.52,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,False,6,False,halo_edit_00112_.png,True
13af5631-596a-4b5f-8243-9ac48f0adccc,klein_ref,success,2026-09-25T13:25:10.798+00:00,2026-09-25T13:25:32.250+00:00,21.45,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00342_.png,False
39780cd7-5f91-41fe-8d8f-17dd9d4929bb,klein_ref,success,2026-09-25T13:25:47.698+00:00,2026-09-25T13:26:04.148+00:00,16.45,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00343_.png,False
34782246-b03b-49e0-bd04-1bcf2f3fd86d,qwen_edit,success,2026-09-25T13:26:16.947+00:00,2026-09-25T13:27:14.616+00:00,57.67,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00113_.png,True
cc948c85-178f-4b2a-a3ab-1bd4beb953c2,klein_ref,success,2026-09-25T13:27:32.438+00:00,2026-09-25T13:27:54.213+00:00,21.77,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00344_.png,False
e1d66346-b3d2-4986-964a-f1f144fdc0a7,klein_ref,success,2026-09-25T13:28:09.845+00:00,2026-09-25T13:28:26.596+00:00,16.75,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00345_.png,True
85064088-0eec-4e57-a910-a2d15ca6e219,klein,success,2026-09-25T13:28:46.799+00:00,2026-09-25T13:28:55.238+00:00,8.44,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00067_.png,False
24519e4b-0d87-4f89-b6c1-1c4a2d2d16c5,klein_ref,success,2026-09-25T13:29:10.575+00:00,2026-09-25T13:29:27.127+00:00,16.55,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00346_.png,False
