prompt_id,job_type,status,start_utc,end_utc,exec_seconds,model,loras,width,height,megapixels,steps,reference_image,edit,model_swap,cached_nodes,cache_replay,output_file,in_book
d1a00198-d336-4a5e-9858-62739d9aa2d7,klein_ref,success,2026-09-25T02:45:42.890+00:00,2026-09-25T02:46:04.115+00:00,21.23,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00163_.png,True
d6206bf0-357e-499c-a2b8-e38d75f00395,klein_ref,success,2026-09-25T02:46:42.682+00:00,2026-09-25T02:47:01.506+00:00,18.82,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00164_.png,False
5b8f8465-a864-49d7-aaf5-4590349cd04c,klein_ref,success,2026-09-25T02:47:18.234+00:00,2026-09-25T02:47:38.584+00:00,20.35,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00165_.png,True
5623eef2-516e-4f80-ad2d-d12d302784a3,klein,success,2026-09-25T02:47:57.520+00:00,2026-09-25T02:48:08.993+00:00,11.47,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00028_.png,True
32cbaf74-20a6-41e2-8048-36f25d15703b,klein_ref,success,2026-09-25T02:48:29.061+00:00,2026-09-25T02:48:50.123+00:00,21.06,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00166_.png,False
ed76c09f-331c-45d1-8f57-eabcd30bc6f4,klein_ref,success,2026-09-25T02:49:07.443+00:00,2026-09-25T02:49:28.702+00:00,21.26,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00167_.png,True
a4580a55-842e-4d75-9f1e-06d289f6b21f,klein_ref,success,2026-09-25T02:49:46.124+00:00,2026-09-25T02:50:06.849+00:00,20.73,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00168_.png,False
7224a293-57ee-41fd-945f-b1e3ed5c55cf,klein_ref,success,2026-09-25T02:50:22.989+00:00,2026-09-25T02:50:44.351+00:00,21.36,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00169_.png,True
f5a2a0b6-5a77-4ed2-abee-2711b3acb95f,klein_ref,success,2026-09-25T02:51:01.712+00:00,2026-09-25T02:51:23.368+00:00,21.66,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00170_.png,False
9987fd7e-01b6-4272-b7e0-76cc11496d2d,klein_ref,success,2026-09-25T02:51:37.797+00:00,2026-09-25T02:51:59.365+00:00,21.57,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00171_.png,False
21a91916-2f3f-45e8-8b9b-715281f4e247,qwen_edit,success,2026-09-25T02:52:10.878+00:00,2026-09-25T02:53:49.658+00:00,98.78,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00063_.png,True
